submission_id,role,original_repository,evaluator_type,criterion_id,criterion_name,score,max_score,justification,evidence_refs,confidence
S42,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,5.5,10,"A solução usa arrays com tamanhos coerentes com o enunciado para filmes e HotList, mas o controle de posições e quantidades está bastante inconsistente. As restrições de 100 filmes e 10 posições da HotList aparecem nominalmente, porém vários acessos aos arrays estão sujeitos a erro ou a comportamento fora da especificação.","submission/src/filmnow/FilmNow.java: TAMANHO, tamanhoHOT, filmes, listaHot | submission/src/filmnow/FilmNow.java: getFilmes() | submission/src/filmnow/FilmNow.java: filmesExistentes(Filme[]) | submission/src/filmnow/MainFilmNow.java: mostrarFilmes(...) | submission/src/filmnow/FilmNow.java: cadastraFilme(...) | submission/src/filmnow/FilmNow.java: getFilme(int) | submission/src/filmnow/FilmNow.java: quantidadeFilmes | submission/src/filmnow/FilmNow.java: filmeExiste(...) | submission/src/filmnow/FilmNow.java: adicionaFilmeHot(int, int) | submission/src/filmnow/FilmNow.java: removeHot(int)",high
S42,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,5.5,10,"Existe separação inicial entre interface, sistema e entidade, e o Main é responsável pela maior parte da entrada e saída. Contudo, regras de domínio ficam misturadas no Main, FilmNow imprime mensagens diretamente em algumas operações e Filme não concentra adequadamente suas representações textuais.","submission/src/filmnow/MainFilmNow.java: menu(...), comando(...), adicionaFilme(...), mostrarFilmes(...), detalharFilme(...) | submission/src/filmnow/FilmNow.java: cadastraFilme(...), adicionaFilmeHot(...), removeHot(...) | submission/src/filmnow/Filme.java: getters e toString() | submission/src/filmnow/FilmNow.java: adicionaFilmeHot(int, int) | submission/src/filmnow/FilmNow.java: removeHot(int) | submission/src/filmnow/MainFilmNow.java: adicionaFilme(...) | submission/src/filmnow/FilmNow.java: cadastraFilme(...) | submission/src/filmnow/Filme.java: toString() | submission/src/filmnow/MainFilmNow.java: formataFilme(...) | submission/src/filmnow/MainFilmNow.java: detalharFilme(...)",high
S42,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,7.0,10,"O código é em geral legível, com nomes compreensíveis e bastante documentação Javadoc nas classes e em muitos métodos. Ainda assim, há inconsistências de estilo, alguns métodos públicos sem documentação e trechos com fluxo confuso que prejudicam a manutenção.","submission/src/filmnow/Filme.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/LeitorFilmNow.java | submission/src/filmnow/Filme.java: getNome(), getAno(), getLocal(), toString() | submission/src/filmnow/FilmNow.java: tamanhoHOT | submission/src/filmnow/FilmNow.java: getFilme(int) | submission/src/filmnow/FilmNow.java: adicionaFilmeHot(int, int) | submission/src/filmnow/FilmNow.java: removeHot(int) | submission/src/filmnow/FilmNow.java: removeHot(int), filmesExistentes(Filme[]) | submission/src/filmnow/MainFilmNow.java: detalharFilme(...), adicionaFilme(...)",high
S43,official_sample,redacted,llm,basic_functionality,Basic Functionality,2.5,10,"Há implementação parcial de cadastro e detalhamento de filmes, mas o pacote tem um provável problema de compilação, a listagem está praticamente quebrada para posições vazias e a HotList não foi implementada. Assim, apenas parte do fluxo básico pode ser reconhecida por leitura estática.",submission/src/filmnow/FIlme.java | submission/src/filmnow/FilmNow.java#adicionarFilme | submission/src/filmnow/FilmNow.java#listarFilmes | submission/src/filmnow/FilmNow.java#detalhesFilme | submission/src/filmnow/MainFilmNow.java#main | declaração public class Filme | submission/src/filmnow/FilmNow.java | submission/src/filmnow/FIlme.java#equals,medium
S43,official_sample,redacted,llm,unit_tests,Unit Tests,0,10,"Não há arquivos de teste JUnit na submissão, portanto não há evidência de testes para Filme, FilmNow, cadastro, listagem, detalhamento ou HotList.",Contagem de arquivos de teste informada: 0 | Árvore da submissão sem diretório ou arquivos de teste | Test file count: 0 | Source tree sem arquivos de teste,medium
S43,official_sample,redacted,llm,class_design,Class Design,8,10,"A solução demonstra a modelagem central esperada com Filme e FilmNow em composição, além de uma classe principal. As perdas vêm da ausência de modelagem da HotList no sistema e da interface concentrada em um único método main, sem modularização.",submission/src/filmnow/FIlme.java | submission/src/filmnow/FilmNow.java#listaFilmes | submission/src/filmnow/FilmNow.java#FilmNow | submission/src/filmnow/MainFilmNow.java#main | submission/src/filmnow/FilmNow.java,medium
S43,official_sample,redacted,llm,object_references,Object References and Composition,8,10,"A composição principal foi implementada: FilmNow armazena referências para objetos Filme e cria filmes durante o cadastro. A principal falha conceitual está no uso de == para comparar strings no equals, o que confunde identidade de referência com igualdade de valor.",submission/src/filmnow/FilmNow.java#listaFilmes | submission/src/filmnow/FilmNow.java#adicionarFilme | submission/src/filmnow/MainFilmNow.java#main | submission/src/filmnow/FIlme.java#equals,medium
S43,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,5,10,"A solução usa um array de 100 posições para os filmes e converte corretamente posições de usuário para índice interno. Contudo, o uso do array não trata posições vazias na listagem e não há nenhuma estrutura para a HotList limitada a 10 posições.",submission/src/filmnow/FilmNow.java#MAX_FILMES | submission/src/filmnow/FilmNow.java#listaFilmes | submission/src/filmnow/FilmNow.java#adicionarFilme | submission/src/filmnow/FilmNow.java#listarFilmes | submission/src/filmnow/FilmNow.java,medium
S43,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,7,10,"Existe separação básica entre interface e lógica: MainFilmNow faz entrada/saída e FilmNow concentra as operações do sistema. Porém, a exibição dos filmes não está bem delegada a Filme, e FilmNow não assume a responsabilidade completa de gerenciar HotList.",submission/src/filmnow/MainFilmNow.java#main | submission/src/filmnow/FilmNow.java#adicionarFilme | submission/src/filmnow/FilmNow.java#listarFilmes | submission/src/filmnow/FilmNow.java#detalhesFilme | submission/src/filmnow/FIlme.java | submission/src/filmnow/FIlme.java#toString | submission/src/filmnow/FilmNow.java,medium
S43,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,7,10,"O código tem nomes em geral compreensíveis e Javadocs para classes e métodos públicos, mas a documentação é bastante superficial em vários pontos e há inconsistências de representação que reduziriam a clareza e a confiabilidade do código.",submission/src/filmnow/FIlme.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/LeitorFilmNow.java | submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/FIlme.java#getNome | submission/src/filmnow/FIlme.java#setNome | submission/src/filmnow/FilmNow.java#adicionarFilme | submission/src/filmnow/FilmNow.java#detalhesFilme | submission/src/filmnow/FIlme.java#toString,medium
S44,official_sample,redacted,llm,basic_functionality,Basic Functionality,5.5,10,"A submissão implementa parte do fluxo principal: há cadastro em posições válidas, sobrescrita de posições, recuperação de filmes, listagem por varredura do array e uma HotList básica. Porém, várias regras funcionais centrais da especificação não foram implementadas ou ficaram apenas parcialmente cobertas, especialmente validações de cadastro, retorno/exibição correta de listagem e detalhamento, e consistência da HotList.","submission/src/filmnow/FilmNow.java: cadastraFilme(int, Filme) | submission/src/filmnow/FilmNow.java: getFilme(int) | submission/src/filmnow/FilmNow.java: adicionarHot(int, Filme), removerHot(int), getHotList() | submission/src/filmnow/MainFilmNow.java: adicionaFilme, mostrarFilmes, detalharFilme, adicionarHot, removerHot, exibirHotList | submission/src/filmnow/Filme.java: equals(Object) | submission/src/filmnow/MainFilmNow.java: adicionaFilme | submission/src/filmnow/MainFilmNow.java: mostrarFilmes | submission/src/filmnow/MainFilmNow.java: detalharFilme | submission/src/filmnow/FilmNow.java: getFilme(int), getFilmes() | submission/src/filmnow/FilmNow.java: adicionarHot(int, Filme), removerHot(int) | submission/src/filmnow/MainFilmNow.java: adicionarHot, removerHot, exibirHotList, detalharFilme",high
S44,official_sample,redacted,llm,unit_tests,Unit Tests,0,10,"Não há arquivos de teste na submissão. Assim, não há evidência de testes JUnit para Filme nem para FilmNow, apesar de a especificação exigir testes das classes com lógica testável.",Pacote informado: Test file count = 0 | Árvore de arquivos da submissão contém apenas arquivos em submission/src/filmnow,high
S44,official_sample,redacted,llm,class_design,Class Design,8,10,"Há uma modelagem orientada a objetos relevante, com Filme separado de FilmNow, FilmNow contendo arrays de Filme e uma classe MainFilmNow modularizada. A classe Filme representa os dados principais e implementa equals por nome e ano. As perdas vêm do fato de Filme não implementar representações textuais próprias e de FilmNow oferecer uma API ainda limitada para as operações completas do sistema.","submission/src/filmnow/Filme.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/MainFilmNow.java: menu, comando, adicionaFilme, mostrarFilmes, detalharFilme | submission/src/filmnow/MainFilmNow.java: adicionaFilme, mostrarFilmes, detalharFilme",high
S44,official_sample,redacted,llm,object_references,Object References and Composition,9,10,"O código demonstra boa compreensão de referências de objetos: FilmNow armazena objetos Filme, o leitor e o main criam objetos Filme e os repassam ao sistema, e não há uso problemático de static nas classes de domínio. A principal fragilidade é a duplicação do estado hot dentro de Filme além da referência na HotList, que pode ficar inconsistente.","submission/src/filmnow/FilmNow.java: atributos filmes e hotList | submission/src/filmnow/LeitorFilmNow.java: processaLinhaCsvFilmes | submission/src/filmnow/MainFilmNow.java: main, adicionaFilme | submission/src/filmnow/Filme.java: atributos de instância | submission/src/filmnow/Filme.java: isHot, setHot | submission/src/filmnow/FilmNow.java: adicionarHot(int, Filme)",high
S44,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,"A estrutura de dados principal atende ao laboratório: há um array de 100 posições para filmes e um array de 10 posições para HotList, com conversão correta entre posições de usuário de 1 a N e índices internos de 0 a N-1. As falhas funcionais da HotList foram avaliadas em funcionalidade e não comprometem, por si só, a escolha e uso básico das estruturas.","submission/src/filmnow/FilmNow.java: TAMANHO, filmes, hotList | submission/src/filmnow/FilmNow.java: getFilme(int), cadastraFilme(int, Filme), adicionarHot(int, Filme), removerHot(int), getFilmes(), getHotList()",high
S44,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,5.5,10,"Existe alguma divisão entre interface, sistema e entidade: MainFilmNow lida principalmente com entrada e saída, FilmNow guarda os filmes e Filme guarda os dados. Entretanto, a separação ainda é incompleta: FilmNow imprime mensagens, Main monta detalhes/listagens acessando diretamente os getters, e Filme não assume a representação textual esperada.","submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/Filme.java | submission/src/filmnow/FilmNow.java: adicionarHot(int, Filme) | submission/src/filmnow/FilmNow.java: cadastraFilme(int, Filme) | submission/src/filmnow/MainFilmNow.java: adicionaFilme | submission/src/filmnow/LeitorFilmNow.java: processaLinhaCsvFilmes | submission/src/filmnow/MainFilmNow.java: mostrarFilmes, detalharFilme, exibirHotList",high
S44,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,5.5,10,"O código é geralmente legível, com nomes compreensíveis e organização simples. Porém, a documentação exigida em Javadoc está ausente na maior parte das classes públicas e muitos comentários são apenas comentários de linha que repetem o código ou usam termos imprecisos, reduzindo a qualidade documental.",submission/src/filmnow/Filme.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/LeitorFilmNow.java | submission/src/filmnow/Filme.java: comentários de atributos e getters | submission/src/filmnow/FilmNow.java: comentários de métodos | submission/src/filmnow/LeitorFilmNow.java: processaLinhaCsvFilmes,high
S45,official_sample,redacted,llm,basic_functionality,Basic Functionality,8.5,10,"A implementação cobre o fluxo principal de cadastro, listagem, detalhamento e HotList, com validação de limites e uso de objetos de filme. As principais perdas estão em comportamentos de borda: detalhar posição válida vazia não retorna vazio como especificado, e algumas operações da HotList retornam mensagens semanticamente diferentes para posição inválida ou sem filme.","submission/src/filmnow/FilmNow.java: cadastraFilme(String,String,String,String) | submission/src/filmnow/FilmNow.java: getFilmes() | submission/src/filmnow/FilmNow.java: getFilme(String) | submission/src/filmnow/FilmNow.java: adicionaHot(String,String), hotToString(), deletaHot(String) | submission/src/filmnow/MainFilmNow.java: mostrarFilmes(FilmNow), detalharFilme(FilmNow,Scanner), atribuiHot(FilmNow,Scanner), exibeHot(FilmNow), removeHot(FilmNow,Scanner) | submission/src/filmnow/FilmNow.java: adicionaHot(String,String) | submission/src/filmnow/MainFilmNow.java: detalharFilme(FilmNow,Scanner)",high
S45,official_sample,redacted,llm,unit_tests,Unit Tests,5.5,10,"Há uma suíte JUnit real e relativamente ampla para FilmNow, especialmente para cadastro e vários casos da HotList. Porém os testes da classe de filme cobrem praticamente só equals, e os testes de listagem, detalhamento válido, detalhamento hot e exibição completa da HotList são incompletos.",submission/testes/filmnow/FilmeTest.java | submission/testes/filmnow/FilmNowTest.java: testCadastraFilme0 a testCadastraFilme12 | submission/testes/filmnow/FilmNowTest.java: testAdicionaHot1 a testAdicionaHot7_2 | submission/testes/filmnow/FilmNowTest.java: testDeletaHot1 a testDeletaHot4 | submission/testes/filmnow/FilmNowTest.java: testGetFilme1 a testGetFilme4 | submission/testes/filmnow/FilmNowTest.java | submission/testes/filmnow/FilmNowTest.java: testAdicionaHot1 a testDeletaHot4,high
S45,official_sample,redacted,llm,class_design,Class Design,9.0,10,"A solução possui uma classe equivalente a Filme, uma classe FilmNow que compõe filmes e uma classe MainFilmNow modularizada. A modelagem central está presente; a principal limitação é que a entidade de filme ainda é um pouco pobre em comportamento de exibição, deixando parte da representação textual fora dela.","submission/src/filmnow/Filmes.java | submission/src/filmnow/FilmNow.java: atributos filmes e hotList; construtor FilmNow() | submission/src/filmnow/MainFilmNow.java: main(String[]), comando(String,FilmNow,Scanner), adicionaFilme(FilmNow,Scanner), mostrarFilmes(FilmNow) | submission/src/filmnow/Filmes.java: detalhesString() | submission/src/filmnow/FilmNow.java: getFilme(String), hotToString()",high
S45,official_sample,redacted,llm,object_references,Object References and Composition,10,10,"A submissão demonstra corretamente a ideia de composição: FilmNow mantém referências para objetos Filmes, cria objetos quando cadastra filmes e usa referências na HotList. O uso de static fica restrito a constantes e à classe de interface com main, o que é compatível com o laboratório.","submission/src/filmnow/FilmNow.java: private Filmes[] filmes; private Filmes[] hotList | submission/src/filmnow/FilmNow.java: cadastraFilme(String,String,String,String) | submission/src/filmnow/FilmNow.java: adicionaHot(String,String), ehHot(Filmes), temFilme(Filmes) | submission/src/filmnow/Filmes.java: equals(Object), hashCode()",high
S45,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,"O armazenamento principal respeita o limite de 100 filmes e a HotList respeita o limite de 10 posições. As posições externas de 1 a 100 e de 1 a 10 são convertidas corretamente para índices internos iniciando em 0, sem desperdício da primeira posição.","submission/src/filmnow/FilmNow.java: TAMANHO, filmes, hotList, FilmNow() | submission/src/filmnow/FilmNow.java: ehPosicaoValida(String), ehPosicaoHotValida(String) | submission/src/filmnow/FilmNow.java: cadastraFilme(String,String,String,String), getFilme(String), adicionaHot(String,String), deletaHot(String)",high
S45,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,8.0,10,"A separação geral é boa: MainFilmNow cuida da interação com usuário, FilmNow gerencia cadastro/lista/HotList, e Filmes guarda os dados e igualdade. A perda principal é que a entidade Filme não assume suficientemente a responsabilidade pela sua própria representação textual, então FilmNow e Main acabam montando parte da saída.","submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/Filmes.java | submission/src/filmnow/LeitorFilmNow.java: processaLinhaCsvFilmes(String[],FilmNow) | submission/src/filmnow/Filmes.java: detalhesString(), getNome(), getAno() | submission/src/filmnow/FilmNow.java: getFilme(String), hotToString() | submission/src/filmnow/MainFilmNow.java: formataFilme(int,String), mostrarFilmes(FilmNow)",high
S45,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,8.0,10,"O código é compreensível, usa nomes majoritariamente claros e possui Javadocs em boa parte das classes e métodos. Há, contudo, documentação por vezes superficial ou com erros de escrita, alguns métodos públicos sem Javadoc e pequenas escolhas de nomenclatura que reduzem a qualidade geral.","submission/src/filmnow/Filmes.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/FilmNow.java: comentários de getFilme, adicionaHot, ehAnoValido, ehPosicaoHotValida | submission/src/filmnow/MainFilmNow.java: atribuiHot(FilmNow,Scanner), exibeHot(FilmNow), removeHot(FilmNow)",high
S46,official_sample,redacted,llm,basic_functionality,Basic Functionality,7,10,"A submissão implementa o fluxo principal de cadastro, listagem, detalhamento e HotList para casos simples, mas há falhas relevantes em entradas de borda, posições vazias/inválidas e alguns requisitos especificados como ano vazio e exibição da HotList.","submission/src/filmnow/FilmNow.java:cadastraFilme | submission/src/filmnow/FilmNow.java:existeFilme | submission/src/filmnow/FilmNow.java:mostrarFilmes | submission/src/filmnow/FilmNow.java:detalharFilme | submission/src/filmnow/FilmNow.java:atribuirHotFilme, removerHotFilme, exibirHotList | submission/src/filmnow/Filme.java:equals, toString | submission/src/filmnow/MainFilmNow.java:adicionaFilme | submission/src/filmnow/FilmNow.java:getFilme | submission/src/filmnow/FilmNow.java:atribuirHotFilme | submission/src/filmnow/FilmNow.java:removerHotFilme | submission/src/filmnow/FilmNow.java:exibirHotList | submission/src/filmnow/FilmNow.java:formataFilme",high
S46,official_sample,redacted,llm,unit_tests,Unit Tests,6.5,10,"Há testes reais para Filme e FilmNow, cobrindo vários caminhos felizes e alguns erros, mas a suíte não cobre várias condições-limite centrais do roteiro e alguns testes são fracos por reproduzirem a lógica da implementação em vez de verificar comportamentos independentes.","submission/testes/FilmeTest.java | submission/testes/FilmNowTest.java:addFilme | submission/testes/FilmNowTest.java:detalharFilme | submission/testes/FilmNowTest.java:MostrarFilmes | submission/testes/FilmNowTest.java:AdicionarHostList, ExibirHostList, RemoverHostList | submission/testes/FilmeTest.java:testNomeAno | submission/testes/FilmeTest.java:testEquals | submission/testes/FilmeTest.java:testToString | submission/testes/FilmNowTest.java:AdicionarHostList | submission/testes/FilmNowTest.java:ExibirHostList | submission/testes/FilmNowTest.java:RemoverHostList",high
S46,official_sample,redacted,llm,class_design,Class Design,9,10,"O desenho principal esperado foi implementado: há uma classe Filme, uma classe FilmNow composta por filmes e uma classe MainFilmNow modularizada. A perda é pequena e decorre de exposição excessiva do estado interno.","submission/src/filmnow/Filme.java | submission/src/filmnow/FilmNow.java:filmes, hotFilmes, cadastraFilme | submission/src/filmnow/MainFilmNow.java:main, menu, comando, adicionaFilme, detalharFilme | submission/src/filmnow/FilmNow.java:getFilmes | submission/src/filmnow/FilmNow.java:getHotFilmes | submission/src/filmnow/Filme.java:atributos nome, ano, local",high
S46,official_sample,redacted,llm,object_references,Object References and Composition,9,10,A solução demonstra composição entre FilmNow e Filme e cria objetos de forma adequada. Há apenas um pequeno desvio da diretriz de evitar static fora do main e de constantes.,submission/src/filmnow/FilmNow.java:private Filme[] filmes | submission/src/filmnow/FilmNow.java:private Filme[] hotFilmes | submission/src/filmnow/FilmNow.java:cadastraFilme | submission/src/filmnow/FilmNow.java:atribuirHotFilme | submission/src/filmnow/MainFilmNow.java:main | submission/src/filmnow/FilmNow.java:formataFilme,high
S46,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,7.5,10,"A solução usa arrays de tamanho fixo para respeitar a capacidade de 100 filmes e 10 itens na HotList, mas a conversão entre posições do usuário e índices internos está inconsistente e compromete os limites superiores.","submission/src/filmnow/FilmNow.java:TAMANHO, TAMANHO_HOT | submission/src/filmnow/FilmNow.java:filmes, hotFilmes | submission/src/filmnow/FilmNow.java:mostrarFilmes | submission/src/filmnow/FilmNow.java:exibirHotList | submission/src/filmnow/FilmNow.java:cadastraFilme | submission/src/filmnow/FilmNow.java:getFilme | submission/src/filmnow/FilmNow.java:atribuirHotFilme | submission/src/filmnow/FilmNow.java:removerHotFilme",high
S46,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,8.5,10,"As responsabilidades estão em geral bem separadas: MainFilmNow lida com entrada/saída, FilmNow gerencia o sistema e Filme representa a entidade. A principal limitação é que parte da representação resumida do filme ficou em FilmNow em vez de ser delegada a Filme.","submission/src/filmnow/MainFilmNow.java:comando | submission/src/filmnow/MainFilmNow.java:adicionaFilme, mostrarFilmes, detalharFilme, exibirHotList, atribuirHot, removerHot | submission/src/filmnow/FilmNow.java:cadastraFilme, mostrarFilmes, detalharFilme, exibirHotList | submission/src/filmnow/Filme.java:toString, equals, nomeAno | submission/src/filmnow/FilmNow.java:formataFilme | submission/src/filmnow/FilmNow.java:mostrarFilmes | submission/src/filmnow/FilmNow.java:exibirHotList | submission/src/filmnow/Filme.java:toString, nomeAno",high
S46,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,8,10,"O código é em geral legível, com nomes compreensíveis e Javadocs em classes e vários métodos. As perdas vêm de documentação pública incompleta ou imprecisa e de alguns problemas de estilo Java que prejudicam clareza e manutenção.","submission/src/filmnow/Filme.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/Filme.java:getNome, setNome, getAno, setAno, getLocal, setLocal, nomeAno, equals, hashCode, toString | submission/src/filmnow/FilmNow.java:detalharFilme, mostrarFilmes, exibirHotList | submission/src/filmnow/Filme.java:atributos nome, ano, local e setters | submission/src/filmnow/FilmNow.java:comentários de métodos",high
S47,official_sample,redacted,llm,basic_functionality,Basic Functionality,8.5,10,"A submissão implementa o fluxo principal de adicionar, detalhar, listar pela interface e manipular HotList com estado coerente na maior parte dos casos. A maior perda funcional está em inconsistências da HotList, especialmente mensagens exigidas e a remoção pela interface, que podem quebrar casos de aceitação mesmo quando a estrutura interna é alterada corretamente.",submission/src/filmnow/FilmNow.java::cadastraFilme | submission/src/filmnow/FilmNow.java::detalharFilme | submission/src/filmnow/FilmNow.java::cadastraHot | submission/src/filmnow/FilmNow.java::removeHot | submission/src/filmnow/MainFilmNow.java::mostrarFilmes | submission/src/filmnow/MainFilmNow.java::exibeHot | submission/src/filmnow/MainFilmNow.java::removeHot,high
S47,official_sample,redacted,llm,unit_tests,Unit Tests,8,10,"Há uma suíte JUnit relevante para `Filme` e `FilmNow`, com muitos casos de cadastro, detalhamento e HotList. A cobertura, porém, ainda deixa lacunas importantes em listagem, sobrescrita, comportamento completo da HotList e alguns aspectos próprios de `Filme`.",submission/testes/FilmeTest.java | submission/testes/FilmNowTest.java::testAdicionarFilmePosicaoVazia | submission/testes/FilmNowTest.java::testAdicionarFilmePosicaoLimite | submission/testes/FilmNowTest.java::testDetalharFilmeHotList | submission/testes/FilmNowTest.java::testRemoverFilmeHotListPosicaoValida | submission/testes/FilmNowTest.java | submission/testes/FilmNowTest.java::testCadastrarFilmeHotListPosicaoValida,high
S47,official_sample,redacted,llm,class_design,Class Design,8.5,10,"O projeto contém as classes centrais esperadas: `Filme`, `FilmNow` e uma classe de interface com `main`, com composição real de `FilmNow` sobre objetos `Filme`. As principais imperfeições são de modelagem da posição como atributo do filme e uma API do gerenciador ainda muito baseada em exposição de arrays.",submission/src/filmnow/Filme.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/LeitorFilmNow.java::processaLinhaCsvFilmes | submission/src/filmnow/Filme.java::posicao | submission/src/filmnow/Filme.java::toString | submission/src/filmnow/FilmNow.java::getFilmes | submission/src/filmnow/FilmNow.java::getHotList | submission/src/filmnow/MainFilmNow.java::mostrarFilmes | submission/src/filmnow/MainFilmNow.java::exibeHot,high
S47,official_sample,redacted,llm,object_references,Object References and Composition,9,10,"A submissão demonstra bom uso de referências: `FilmNow` cria e armazena objetos `Filme`, a HotList referencia os mesmos objetos da lista principal e não há uso inadequado de `static` nas classes de domínio além de constantes. A perda é pequena e ligada a mutabilidade desnecessária da entidade.",submission/src/filmnow/FilmNow.java::filmes | submission/src/filmnow/FilmNow.java::hotList | submission/src/filmnow/FilmNow.java::cadastraFilme | submission/src/filmnow/FilmNow.java::cadastraHot | submission/src/filmnow/MainFilmNow.java::main | submission/src/filmnow/Filme.java::setNome | submission/src/filmnow/Filme.java::setAno | submission/src/filmnow/Filme.java::setLocal | submission/src/filmnow/FilmNow.java::removeHot,high
S47,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,9,10,"As estruturas principais respeitam os limites do enunciado: 100 filmes e 10 posições de HotList, com conversão correta de posições de usuário para índices internos nas operações centrais. Há apenas uma inconsistência localizada no método público `getFilme`.",submission/src/filmnow/FilmNow.java::TAMANHO | submission/src/filmnow/FilmNow.java::TAMANHO_HOTLIST | submission/src/filmnow/FilmNow.java::cadastraFilme | submission/src/filmnow/FilmNow.java::detalharFilme | submission/src/filmnow/FilmNow.java::cadastraHot | submission/src/filmnow/FilmNow.java::removeHot | submission/src/filmnow/FilmNow.java::getFilme,high
S47,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,7.5,10,"Existe separação básica: `MainFilmNow` lida com entrada e saída, `FilmNow` concentra grande parte das regras e `Filme` define igualdade e uma representação resumida. Ainda assim, parte da lógica de listagem e formatação ficou espalhada na interface e o detalhamento do filme não foi delegado à própria classe `Filme`.",submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/Filme.java | submission/src/filmnow/LeitorFilmNow.java | submission/src/filmnow/MainFilmNow.java::mostrarFilmes | submission/src/filmnow/MainFilmNow.java::exibeHot | submission/src/filmnow/FilmNow.java::getFilmes | submission/src/filmnow/FilmNow.java::getHotList | submission/src/filmnow/FilmNow.java::detalharFilme,high
S47,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,5,10,"O código é compreensível, usa nomes em geral claros e métodos relativamente curtos. Porém, praticamente não há Javadoc nas classes implementadas pelo estudante, apesar da exigência do laboratório, e há pequenos sinais de limpeza e consistência que reduzem a qualidade geral.",submission/src/filmnow/Filme.java | submission/src/filmnow/FilmNow.java | submission/src/filmnow/MainFilmNow.java | submission/src/filmnow/LeitorFilmNow.java | submission/src/filmnow/FilmNow.java::cadastraFilme | submission/src/filmnow/FilmNow.java::removeHot | submission/src/filmnow/MainFilmNow.java::atribuiHot,high
S48,official_sample,redacted,llm,basic_functionality,Basic Functionality,4,10,"Há implementação real para cadastro e detalhamento de filmes, incluindo validações de posição e campos vazios, mas o pacote fonte não fecha compilação completa e a HotList está substancialmente fora da especificação. A listagem também apresenta problemas funcionais relevantes.","submission/src/filmnow/FilmNow.java: cadastraFilme(int,String,String,String) | submission/src/filmnow/FilmNow.java: detalharFilme(int) | submission/src/filmnow/Filme.java: toString(), nomeAno(), equals(Object) | submission/src/filmnow/MainFilmNow.java: mostrarFilmes(), mostrarHots(), adicionaHot(), removeHot() | submission/src/filmnow/LeitorFilmNow.java: processaLinhaCsvFilmes(String[], FilmNow) | submission/src/filmnow/LeitorFilmNow.java: processaLinhaCsvFilmes | submission/src/filmnow/FilmNow.java: atributo hot | submission/src/filmnow/FilmNow.java: cadastraHot(int) | submission/src/filmnow/FilmNow.java: removeHot(int) | submission/src/filmnow/MainFilmNow.java: adicionaHot(FilmNow,Scanner) | submission/src/filmnow/MainFilmNow.java: removeHot(FilmNow,Scanner) | submission/src/filmnow/MainFilmNow.java: mostrarFilmes() e formataFilme(int,String) | submission/src/filmnow/Filme.java: equals(Object)",high
