submission_id,role,original_repository,evaluator_type,criterion_id,criterion_name,score,max_score,justification,evidence_refs,confidence
S27,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,O código está bem legível e a documentação Javadoc foi feita de forma clara e objetiva.,Filme.java | FilmNow.java,high
S28,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.0,10,"As principais funcionalidades foram implementadas com sucesso, incluindo a adição, listagem e detalhamento de filmes, além da HotList. Houve pequenos desvios no tratamento de posições limite e na validação de posições inválidas em algumas operações.",MainFilmNow.adicionaFilme | MainFilmNow.mostrarFilmes | FilmNow.cadastraFilme | MainFilmNow.detalharFilme | MainFilmNow.atribuirHot,high
S28,official_sample,redacted,llm,unit_tests,Unit Tests,10.0,10,"Os testes de unidade foram implementados de forma abrangente e correta, cobrindo tanto a classe Film quanto a classe FilmNow, incluindo casos normais e limites.",testes/filmnow/FilmTestes.java | testes/filmnow/FilmNowTestes.java,high
S28,official_sample,redacted,llm,class_design,Class Design,10.0,10,"As classes foram bem modeladas, com a classe Film encapsulando os dados do filme e a classe FilmNow gerenciando a coleção de filmes e a HotList.",src/filmnow/Film.java | src/filmnow/FilmNow.java,high
S28,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,O uso de referências e a composição entre FilmNow e Film foram implementados corretamente. O modificador static foi restrito à classe principal (MainFilmNow).,src/filmnow/FilmNow.java | src/filmnow/MainFilmNow.java,high
S28,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,9.0,10,"As estruturas de dados foram bem utilizadas, com um array para os filmes e um ArrayList para a HotList. Houve um pequeno desconto por ignorar a posição 0 do array.",src/filmnow/FilmNow.java | src/filmnow/MainFilmNow.java,high
S28,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,"Excelente separação de responsabilidades. A interface com o usuário está isolada no MainFilmNow, a lógica de negócio no FilmNow e a formatação básica no Film.",src/filmnow/MainFilmNow.java | src/filmnow/FilmNow.java | src/filmnow/Film.java,high
S28,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"O código é muito legível, bem organizado e possui documentação Javadoc clara e objetiva para as classes e métodos públicos.",src/filmnow/Film.java | src/filmnow/FilmNow.java,high
S29,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.5,10,"As funcionalidades principais foram implementadas corretamente, incluindo validações e limites. Há apenas uma pequena falha lógica ao sobrescrever um filme na HotList, onde o status do filme antigo não é atualizado.",FilmNow.cadastraFilme | FilmNow.detalharFilme | FilmNow.cadastraHotList,high
S29,official_sample,redacted,llm,unit_tests,Unit Tests,10,10,"Excelente conjunto de testes. Cobre as classes Filme e FilmNow com diversos cenários, incluindo limites, validações de nulidade/vazio e regras de negócio da HotList.",FilmNowTest.java | FIlmeTest.java,high
S29,official_sample,redacted,llm,class_design,Class Design,10,10,Modelagem adequada das classes. A classe Filme encapsula bem seus dados e a classe FilmNow gerencia corretamente a coleção de filmes.,Filme.java | FilmNow.java,high
S29,official_sample,redacted,llm,object_references,Object References and Composition,10,10,Uso correto de composição entre FilmNow e Filme. Instanciação adequada de objetos e ausência de uso indevido de modificadores estáticos.,FilmNow.java,high
S29,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,Utilização correta de arrays respeitando os limites estabelecidos e fazendo a conversão adequada de índices.,FilmNow.java,high
S29,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,"Ótima separação de responsabilidades. A classe MainFilmNow lida exclusivamente com a interface, enquanto FilmNow concentra a lógica de negócio.",MainFilmNow.java | FilmNow.java | Filme.java,high
S29,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10,10,"Código muito limpo, legível e bem documentado. O uso de Javadoc está excelente, explicando o propósito de classes e métodos de forma clara.",Filme.java | FilmNow.java,high
S30,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.0,10,"O sistema implementa quase todas as funcionalidades corretamente, incluindo validações de entrada e limites. No entanto, há uma falha na lógica de substituição da HotList, onde o filme substituído não perde seu status de 'hot'.",FilmNow.java: cadastraFilme | FilmNow.java: detalharFilme | FilmNow.java: addHotList,high
S30,official_sample,redacted,llm,unit_tests,Unit Tests,10.0,10,"Os testes de unidade foram implementados de forma abrangente, cobrindo os principais cenários de sucesso e falha para as classes Filme e FilmNow.",FilmeTest.java | FilmNowTest.java,high
S30,official_sample,redacted,llm,class_design,Class Design,10.0,10,"As classes foram criadas e modeladas corretamente, com a classe Filme encapsulando os dados do filme e FilmNow gerenciando as coleções.",Filme.java | FilmNow.java | MainFilmNow.java,high
S30,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,O uso de referências e a composição entre FilmNow e Filme foram implementados corretamente.,FilmNow.java: cadastraFilme | FilmNow.java: addHotList,high
S30,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,"Os arrays foram utilizados corretamente para armazenar os filmes e a HotList, respeitando os limites estabelecidos.",FilmNow.java: construtor | FilmNow.java: cadastraFilme,high
S30,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,8.0,10,"A separação de responsabilidades está boa na maior parte do sistema, mas a formatação dos detalhes do filme vazou para as classes gerenciadoras.",MainFilmNow.java | FilmNow.java | FilmNow.java: detalharFilme | MainFilmNow.java: mostrarFilmes | Filme.java,high
S30,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"O código é legível, bem organizado e possui documentação Javadoc adequada para os métodos públicos.",FilmNow.java | MainFilmNow.java,high
S31,official_sample,redacted,llm,basic_functionality,Basic Functionality,2.5,10,"A funcionalidade básica está severamente comprometida. A HotList não foi implementada. O detalhamento de filmes causa erro de compilação devido à remoção do método 'getFilme'. A listagem de filmes imprime referências de memória, e a adição de filmes não consegue verificar duplicatas corretamente pois a classe Filme não implementa 'equals' e não armazena dados.",FilmNow.java: cadastraFilme | MainFilmNow.java: mostrarFilmes | FilmNow.java | MainFilmNow.java | FilmNow.java: adicionarFilmeEmposicao | MainFilmNow.java: detalharFilme | Filme.java,high
S31,official_sample,redacted,llm,unit_tests,Unit Tests,0,10,Não há nenhuma evidência de testes de unidade (JUnit) implementados para as classes do sistema.,Pacote de submissão,high
S31,official_sample,redacted,llm,class_design,Class Design,4,10,"A classe Filme foi criada, demonstrando um entendimento inicial da necessidade de um novo tipo, mas está completamente vazia (sem atributos). A classe FilmNow foi parcialmente adaptada, mas perdeu métodos essenciais.",Filme.java | FilmNow.java: filmes | Filme.java: construtor | FilmNow.java: adicionarFilmeEmposicao,high
S31,official_sample,redacted,llm,object_references,Object References and Composition,6,10,"O aluno compreendeu a sintaxe básica de composição ao declarar um array de objetos Filme em FilmNow e instanciá-los. No entanto, como a classe Filme não retém estado, a composição é funcionalmente inócua.",FilmNow.java: filmes | FilmNow.java: cadastraFilme | Filme.java,high
S31,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,"O uso do array para armazenar os filmes está correto, respeitando o limite de 100 posições e fazendo o mapeamento adequado de índices (1 a 100 para 0 a 99).",FilmNow.java: construtor | FilmNow.java: cadastraFilme,high
S31,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,8,10,"A separação entre a interface (MainFilmNow) e a lógica (FilmNow) foi mantida a partir do código base. Contudo, a classe Filme não assumiu suas responsabilidades de formatação e comparação.",MainFilmNow.java | FilmNow.java | Filme.java,high
S31,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,5,10,"A documentação presente é quase exclusivamente a do código base. A nova classe Filme não possui documentação, e há trechos de código confuso em FilmNow.",FilmNow.java | Filme.java | FilmNow.java: adicionarFilmeEmposicao,high
S32,official_sample,redacted,llm,basic_functionality,Basic Functionality,10,10,"Todas as funcionalidades exigidas (adicionar, mostrar, detalhar e manipular a HotList) foram implementadas corretamente, respeitando as regras de negócio e os limites estabelecidos.",src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/FilmNow.java:atribuiHot | src/filmnow/Filme.java:toString,high
S32,official_sample,redacted,llm,unit_tests,Unit Tests,10,10,"A suíte de testes é excelente, cobrindo exaustivamente os cenários de sucesso, falha e valores limites para as classes Filme e FilmNow.",testes/lab3FilmNow/FilmeTest.java | testes/lab3FilmNow/FilmNowTest.java,high
S32,official_sample,redacted,llm,class_design,Class Design,10,10,"As classes foram modeladas de forma adequada, com a classe Filme encapsulando seus dados e a classe FilmNow gerenciando as coleções.",src/filmnow/Filme.java | src/filmnow/FilmNow.java,high
S32,official_sample,redacted,llm,object_references,Object References and Composition,10,10,"A composição entre FilmNow e Filme foi implementada corretamente, com instanciação adequada de objetos e uso correto de referências.",src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/FilmNow.java:atribuiHot,high
S32,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,"Os arrays foram utilizados corretamente, respeitando os limites de tamanho estabelecidos no roteiro e ajustando os índices baseados em 1 para índices baseados em 0.",src/filmnow/FilmNow.java:21 | src/filmnow/FilmNow.java:22 | src/filmnow/FilmNow.java:71,high
S32,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,"Boa separação de responsabilidades. A interface com o usuário está isolada no Main, enquanto a lógica de negócio e validações residem no FilmNow.",src/filmnow/MainFilmNow.java | src/filmnow/FilmNow.java | src/filmnow/Filme.java:toString,high
S32,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10,10,"O código é muito legível, bem organizado e possui documentação Javadoc clara e objetiva para os métodos implementados.",src/filmnow/Filme.java | src/filmnow/FilmNow.java,high
S33,official_sample,redacted,llm,basic_functionality,Basic Functionality,7.5,10,"A maior parte das funcionalidades foi implementada corretamente, incluindo adição, listagem e detalhamento de filmes. No entanto, há falhas lógicas na manipulação da HotList (validação incorreta de posições e ausência de checagem de duplicatas) e falta de validação de limites de array ao detalhar filmes ou acessar posições inválidas.",FilmNow.java: cadastraFilme | Filme.java: toString | MainFilmNow.java: mostrarFilmes | FilmNow.java: cadastraHotList | FilmNow.java: getFilme | MainFilmNow.java: detalharFilme,high
S33,official_sample,redacted,llm,unit_tests,Unit Tests,8.0,10,"Os testes implementados cobrem muito bem as classes Filme e as funcionalidades básicas de FilmNow (adição com diversas regras). Contudo, faltam testes para as funcionalidades da HotList.","FilmNowTest.java: testCadastraFilmePosVazia, testAdicionaFilmeRepetido, etc. | FilmeTest.java: testEquals, testToString | FilmNowTest.java",high
S33,official_sample,redacted,llm,class_design,Class Design,10.0,10,"As classes foram bem modeladas, com Filme encapsulando seus dados e FilmNow gerenciando as coleções, demonstrando bom entendimento de orientação a objetos.",Filme.java | FilmNow.java | MainFilmNow.java,high
S33,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,Uso correto de referências e composição. A classe FilmNow compõe instâncias de Filme adequadamente e o uso de modificadores estáticos está restrito ao Main.,FilmNow.java: cadastraFilme | MainFilmNow.java,high
S33,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,"Os arrays foram utilizados corretamente para armazenar os filmes e a HotList, respeitando os tamanhos definidos no roteiro.","FilmNow.java: construtor, getFilme",high
S33,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,"Boa separação de responsabilidades. A interface com o usuário está isolada no Main, enquanto as regras de negócio e formatação de exibição estão nas classes de domínio.",MainFilmNow.java | Filme.java: toString,high
S33,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"O código é legível, bem organizado e possui documentação Javadoc clara e objetiva para os métodos públicos.",Filme.java | FilmNow.java,high
S34,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.5,10,Funcionalidades implementadas com sucesso e cobrindo quase todos os requisitos. Há apenas um pequeno desvio na especificação ao detalhar uma posição válida porém vazia.,FilmNow.java:adicionaFilme | FilmNow.java:atribuirHot | MainFilmNow.java:mostrarFilmes | FilmNow.java:detalharFilme,high
S34,official_sample,redacted,llm,unit_tests,Unit Tests,10,10,"Excelente suíte de testes, cobrindo exaustivamente as classes Filme e FilmNow, incluindo casos limite e exceções.",FilmeTest.java | FilmNowTest.java,high
S34,official_sample,redacted,llm,class_design,Class Design,10,10,"Classes bem modeladas, com responsabilidades claras e atributos adequados para o domínio do problema.",Filme.java | FilmNow.java,high
S34,official_sample,redacted,llm,object_references,Object References and Composition,10,10,Uso correto de referências e composição entre FilmNow e Filme.,FilmNow.java:adicionaFilme | MainFilmNow.java:main,high
S34,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,Uso adequado de arrays respeitando os limites estabelecidos no roteiro.,FilmNow.java:TAMANHO | FilmNow.java:TAMANHO_HOTLIST | FilmNow.java:adicionaFilme,high
S34,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,Ótima separação entre a interface de usuário e a lógica de negócio.,MainFilmNow.java | FilmNow.java,high
S34,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10,10,"Código muito legível, bem organizado e com excelente documentação Javadoc.",Filme.java | FilmNow.java,high
S35,official_sample,redacted,llm,basic_functionality,Basic Functionality,6.5,10,"As funcionalidades de mostrar e detalhar filmes foram implementadas corretamente. No entanto, a funcionalidade de HotList não foi implementada e a adição de filmes carece das validações exigidas (filmes duplicados, campos vazios).",MainFilmNow.java:comando | FilmNow.java:cadastraFilme | MainFilmNow.java:mostrarFilmes | MainFilmNow.java:menu | FilmNow.java,high
S35,official_sample,redacted,llm,unit_tests,Unit Tests,0,10,Não foram encontrados arquivos de testes de unidade (JUnit) na submissão.,Pacote da submissão,high
S35,official_sample,redacted,llm,class_design,Class Design,9.0,10,"As classes principais foram criadas e modeladas adequadamente, demonstrando bom entendimento de orientação a objetos. Faltou apenas a sobrescrita do método equals na classe Filme.",Filme.java | FilmNow.java | MainFilmNow.java,high
S35,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,O uso de referências e a composição entre FilmNow e Filme foram implementados corretamente.,FilmNow.java:cadastraFilme | MainFilmNow.java,high
S35,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,8.5,10,"O array de filmes foi utilizado corretamente na maior parte, mas há um problema com os limites e o mapeamento de posições (1 a 100) para os índices do array.",FilmNow.java:FilmNow | MainFilmNow.java:mostrarFilmes | FilmNow.java:cadastraFilme,high
S35,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,"Excelente separação de responsabilidades. A interface com o usuário está isolada no Main, enquanto a lógica de negócio e armazenamento fica em FilmNow e Filme.",MainFilmNow.java | FilmNow.java | Filme.java:toString,high
S35,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,6.0,10,"O código é legível e bem organizado, mas carece completamente de documentação Javadoc, que era exigida pela especificação.",Filme.java | FilmNow.java,high
S36,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.0,10,"As funcionalidades principais foram implementadas com sucesso, incluindo a adição, listagem e detalhamento de filmes, além do gerenciamento da HotList. Houve pequenos desvios em relação à especificação no tratamento de posições vazias ao detalhar filmes e ao remover da HotList.",src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/FilmNow.java:mostrarTodos | src/filmnow/FilmNow.java:adicionaHot | src/filmnow/FilmNow.java:102-104 | src/filmnow/FilmNow.java:153-158,high
S36,official_sample,redacted,llm,unit_tests,Unit Tests,8.5,10,"Os testes cobrem bem a classe Filme e as funcionalidades principais de FilmNow. No entanto, faltam testes para condições de limite e fluxos de erro específicos em FilmNow.",testes/lab3FilmNow/FilmeTest.java | testes/lab3FilmNow/FilmNowTest.java | testes/lab3FilmNow/FilmNowTest.java:testCadastraFilmeValido | testes/lab3FilmNow/FilmNowTest.java:testDetalharFilmeSemHot,high
S36,official_sample,redacted,llm,class_design,Class Design,10.0,10,Excelente modelagem de classes. A classe Filme foi criada adequadamente e a classe FilmNow gerencia a composição de forma correta. O MainFilmNow foi bem modularizado.,src/filmnow/Filme.java | src/filmnow/FilmNow.java | src/filmnow/MainFilmNow.java,high
S36,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,Uso correto de referências e instanciação de objetos. A composição entre FilmNow e Filme foi implementada sem falhas.,src/filmnow/FilmNow.java:66 | src/filmnow/MainFilmNow.java,high
S36,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,As estruturas de dados (arrays) foram utilizadas corretamente e respeitam os limites estabelecidos na especificação.,src/filmnow/FilmNow.java:21-22 | src/filmnow/FilmNow.java:105,high
S36,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,"A separação de responsabilidades está muito bem definida. A interface com o usuário, a lógica de negócio e a representação dos dados estão isoladas em suas respectivas classes.",src/filmnow/MainFilmNow.java | src/filmnow/FilmNow.java | src/filmnow/Filme.java:55-61,high
S36,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"O código é altamente legível, segue as convenções da linguagem Java e possui documentação Javadoc clara e objetiva para as classes e métodos.",src/filmnow/FilmNow.java:48-56 | src/filmnow/Filme.java:13-20,high
S37,official_sample,redacted,llm,basic_functionality,Basic Functionality,8.5,10,"A maior parte das funcionalidades foi implementada corretamente, incluindo cadastro, listagem e detalhamento. No entanto, há falhas na validação de posições vazias ou inválidas nas operações da HotList, o que pode gerar exceções em vez de retornar a mensagem de erro especificada.",FilmNow.java: cadastraFilme | FilmNow.java: detalharFilme | FilmNow.java: adicionaHot | FilmNow.java: removeHot,high
S37,official_sample,redacted,llm,unit_tests,Unit Tests,9.5,10,"Excelente conjunto de testes, cobrindo a maioria dos casos de sucesso e falha especificados para FilmNow e Filme. Faltou apenas testar os casos limites da HotList (como adicionar um filme de uma posição vazia).",FilmNowTest.java | testFilme.java | FilmNowTest.java: testAdicionaHot,high
S37,official_sample,redacted,llm,class_design,Class Design,10,10,As classes foram criadas e modeladas de forma muito adequada. A classe Filme encapsula bem seus dados e a classe FilmNow gerencia corretamente as coleções.,Filme.java | FilmNow.java | MainFilmNow.java,high
S37,official_sample,redacted,llm,object_references,Object References and Composition,10,10,O uso de referências e composição está correto. A classe FilmNow compõe objetos Filme adequadamente e não há uso indevido de modificadores estáticos.,FilmNow.java: cadastraFilme | MainFilmNow.java,high
S37,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,"O uso de arrays para armazenar os filmes e a HotList foi feito de maneira correta, respeitando os limites de tamanho estabelecidos. O aluno demonstrou boa prática ao clonar o array antes de retorná-lo.",FilmNow.java: construtor | FilmNow.java: clonaFilmes,high
S37,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,"As responsabilidades estão bem divididas. A interface com o usuário está isolada no MainFilmNow, a lógica de negócio no FilmNow e a representação dos dados no Filme.",MainFilmNow.java | FilmNow.java | Filme.java: detalhes,high
S37,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10,10,"O código é muito legível, segue as convenções de nomenclatura do Java e possui documentação Javadoc clara e objetiva para as classes e métodos públicos.",Filme.java | FilmNow.java,high
S38,official_sample,redacted,llm,basic_functionality,Basic Functionality,7.5,10,"As funcionalidades principais foram implementadas com sucesso, incluindo a HotList. No entanto, há um erro que causa quebra (NPE) ao detalhar posições vazias e uma falha na verificação de duplicatas devido ao uso de '==' para comparar Strings.",FilmNow.cadastraFilme | FilmNow.adicionaHot | MainFilmNow.comando | MainFilmNow.java (linha 108) | FilmNow.java (linha 102) | FilmNow.java (linha 88),high
S38,official_sample,redacted,llm,unit_tests,Unit Tests,10.0,10,"Excelente conjunto de testes. O aluno cobriu exaustivamente os cenários de sucesso, falha e limites para as classes Filme e FilmNow.",testes/lab3FilmNow/FilmeTest.java | testes/lab3FilmNow/FilmNowTest.java,high
S38,official_sample,redacted,llm,class_design,Class Design,10.0,10,"As classes foram bem modeladas, com responsabilidades claras e atributos adequados para o domínio do problema.",Filme.java | FilmNow.java,high
S38,official_sample,redacted,llm,object_references,Object References and Composition,9.0,10,A composição foi bem feita e os objetos são instanciados corretamente. Houve apenas uma subutilização do método equals da classe Filme na lógica de negócio.,FilmNow.java (construtor) | FilmNow.cadastraFilme | FilmNow.java (linha 88) | Filme.java (linha 73),high
S38,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,"Uso correto de arrays para armazenar os filmes e a HotList, respeitando os limites estabelecidos.",FilmNow.java (linhas 18-19) | FilmNow.cadastraFilme,high
S38,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,"Excelente separação de responsabilidades entre a interface de usuário, a classe gerenciadora e a classe de domínio.",MainFilmNow.java | FilmNow.java | Filme.toString,high
S38,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"Código muito limpo, legível e bem documentado com Javadoc.",Filme.java | FilmNow.java,high
S39,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.0,10,"A funcionalidade principal foi implementada com sucesso, incluindo adição, listagem e gerenciamento da HotList. Houve pequenos desvios no tratamento de posições vazias (lançamento de exceção ao remover Hot e mensagem incorreta ao detalhar).",src/filmnow/FilmNow.java:adicionaFilme | src/filmnow/FilmNow.java:atribuiHot | src/filmnow/FilmNow.java:exibirHotList | src/filmnow/FilmNow.java:RemoverHot | src/filmnow/FilmNow.java:detalharFilme,high
S39,official_sample,redacted,llm,unit_tests,Unit Tests,0.0,10,"Não há testes válidos implementados. O único teste fornecido para a classe Filme não compila, e não há testes para a classe FilmNow.",testes/filmNow/FilmeTest.java | testes/filmNow/,high
S39,official_sample,redacted,llm,class_design,Class Design,10.0,10,"As classes Filme e FilmNow foram modeladas corretamente, com atributos adequados e boa modularização no MainFilmNow.",src/filmnow/Filme.java | src/filmnow/FilmNow.java | src/filmnow/MainFilmNow.java,high
S39,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,O uso de referências e a composição entre FilmNow e Filme foram implementados corretamente.,src/filmnow/FilmNow.java:adicionaFilme | src/filmnow/FilmNow.java:filmes,high
S39,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,"O array de filmes foi utilizado corretamente, respeitando o limite de 100 posições e fazendo a conversão adequada entre a posição informada pelo usuário (1 a 100) e o índice do array (0 a 99).",src/filmnow/FilmNow.java:TAMANHO | src/filmnow/FilmNow.java:getFilme,high
S39,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,"Excelente separação de responsabilidades. A interface com o usuário está isolada no Main, a lógica de negócio no FilmNow e a representação dos dados no Filme.",src/filmnow/MainFilmNow.java | src/filmnow/FilmNow.java | src/filmnow/Filme.java:toString,high
S39,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"O código é muito legível e a documentação Javadoc está presente, clara e bem formatada.",src/filmnow/FilmNow.java | src/filmnow/Filme.java,high
S40,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.0,10,"As funcionalidades principais foram implementadas com sucesso, incluindo as regras de negócio da HotList e validações de filmes repetidos. Houve apenas uma falha na validação de limites ao manipular a HotList, o que pode gerar exceções.",src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/FilmNow.java:adicionaHotList | src/filmnow/FilmNow.java:existeFilme | src/filmnow/FilmNow.java:removeHotList,high
S40,official_sample,redacted,llm,unit_tests,Unit Tests,10.0,10,"A suíte de testes é excelente e abrangente, cobrindo as classes Filme e FilmNow com diversos cenários, incluindo limites e casos de erro.",testes/lab3FilmNow/testeFilme.java | testes/lab3FilmNow/testeFilmNow.java,high
S40,official_sample,redacted,llm,class_design,Class Design,10.0,10,"Modelagem de classes muito bem feita, com a criação da classe Filme encapsulando seus dados e a classe FilmNow atuando como gerenciadora.",src/filmnow/Filme.java | src/filmnow/FilmNow.java | src/filmnow/MainFilmNow.java,high
S40,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,Uso correto de referências e composição. A classe FilmNow compõe e gerencia instâncias de Filme adequadamente.,src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/Filme.java:equals,high
S40,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,Uso correto de arrays respeitando os limites estabelecidos no laboratório.,src/filmnow/FilmNow.java:FilmNow | src/filmnow/FilmNow.java:cadastraFilme,high
S40,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,Excelente separação de responsabilidades entre a interface com o usuário e a lógica de negócio.,src/filmnow/MainFilmNow.java | src/filmnow/FilmNow.java:exibirFilmes | src/filmnow/Filme.java:detalhes,high
S40,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"Código muito legível, bem organizado e com boa documentação Javadoc.",src/filmnow/FilmNow.java | src/filmnow/Filme.java,high
S41,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.0,10,As funcionalidades principais foram implementadas com sucesso. Apenas a validação de filme duplicado na HotList não foi realizada.,FilmNow.cadastraFilme | FilmNow.filmeDetalhado | FilmNow.atribuirHot,high
S41,official_sample,redacted,llm,unit_tests,Unit Tests,10.0,10,"Excelente suíte de testes, cobrindo as principais regras de negócio, limites de array e o método equals.",FilmeTeste.java | FilmNowTeste.java,high
S41,official_sample,redacted,llm,class_design,Class Design,10.0,10,"Classes bem modeladas, com a separação adequada entre o sistema (FilmNow) e a entidade (Filme).",Filme.java | FilmNow.java | MainFilmNow.java,high
S41,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,Uso correto de referências e composição entre FilmNow e Filme.,FilmNow.java | Filme.equals,high
S41,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,Uso correto de arrays respeitando os limites estabelecidos no laboratório.,FilmNow.java | FilmNow.cadastraFilme,high
S41,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,8.0,10,"Boa separação geral entre I/O e lógica, mas a formatação dos detalhes do filme não foi delegada à classe Filme.",MainFilmNow.java | FilmNow.java | FilmNow.filmeDetalhado | MainFilmNow.formataFilme,high
S41,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"Código limpo, legível e bem documentado com Javadoc.",Filme.java | FilmNow.java,high
S42,official_sample,redacted,llm,basic_functionality,Basic Functionality,7.5,10,"O sistema implementa a maior parte das funcionalidades exigidas, como adicionar, listar, detalhar e gerenciar a HotList. No entanto, existem falhas lógicas importantes: a comparação de strings usando '==' em vez de '.equals()', a impossibilidade de adicionar um filme na posição 100 devido à verificação de limites, e um erro crítico na adição à HotList que causa ArrayIndexOutOfBoundsException se houver buracos na lista principal.",MainFilmNow.java:73-96 | FilmNow.java:59-65 | MainFilmNow.java:153-172 | Filme.java:69 | FilmNow.java:93 | FilmNow.java:60 | FilmNow.java:111,high
S42,official_sample,redacted,llm,unit_tests,Unit Tests,0.0,10,"Não foram submetidos arquivos de teste (JUnit) para as classes Filme e FilmNow, descumprindo um dos requisitos centrais do laboratório.",Submission Package (Test file count: 0),high
S42,official_sample,redacted,llm,class_design,Class Design,10.0,10,"As classes principais (Filme e FilmNow) foram criadas corretamente, com atributos adequados e a classe MainFilmNow foi bem modularizada com métodos estáticos.",Filme.java:18-28 | FilmNow.java:14-17 | MainFilmNow.java:73-96,high
S42,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,O uso de referências e composição está correto. A classe FilmNow compõe instâncias de Filme adequadamente e o uso de modificadores estáticos foi restrito ao Main e constantes.,FilmNow.java:61 | MainFilmNow.java:16 | MainFilmNow.java:34,high
S42,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,9.0,10,"Os arrays foram utilizados corretamente para armazenar os filmes e a HotList, respeitando os limites estabelecidos. Houve apenas um pequeno desvio ao ignorar o índice 0 do array na lógica de cadastro.",FilmNow.java:23-26 | FilmNow.java:60-61,high
S42,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,8.0,10,"A separação de responsabilidades está boa no geral, com o Main cuidando da I/O e FilmNow da lógica. No entanto, a formatação dos detalhes do filme vazou para a classe Main, em vez de ser responsabilidade da classe Filme.",MainFilmNow.java:153-172 | FilmNow.java:59-65 | MainFilmNow.java:165-167,high
